church_name,denomination,address,city,state,zip,phone,website,email,source_url
Ahloso First Baptist Church,Southern Baptist Convention,,,,,7689299999,https://www.google.com/maps/place/+Ada+OK+74820-0407,,https://churches.sbc.net/church/ahloso-first-baptist-church/
Aina Haina Baptist Church,Southern Baptist Convention,,,,,808-373-1607,https://www.google.com/maps/place/+Honolulu+HI+96821-1723,,https://churches.sbc.net/church/aina-haina-baptist-church/
Aimwell Baptist Church,Southern Baptist Convention,,,,,(000) 000-0000,https://www.google.com/maps/place/+Sweet Water+AL+36782-3305,,https://churches.sbc.net/church/aimwell-baptist-church/
Ainsworth Baptist Church,Southern Baptist Convention,,,,,810-407-6452,https://www.google.com/maps/place/+Flint+MI+48507,,https://churches.sbc.net/church/ainsworth-baptist-church/
"Ailey Baptist Church, Inc.",Southern Baptist Convention,,,,,1903760000,https://www.google.com/maps/place/+Ailey+GA+30410,,https://churches.sbc.net/church/ailey-baptist-church-inc/
Aimwell Baptist Church,Southern Baptist Convention,,,,,(318) 645-9955,https://www.google.com/maps/place/+Zwolle+LA+71486-5102,,https://churches.sbc.net/church/aimwell-baptist-church-2/
"Air Line Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 534-5682,https://www.google.com/maps/place/+Gainesville+GA+30501-7689,,https://churches.sbc.net/church/air-line-baptist-church-inc/
Air View Baptist Church,Southern Baptist Convention,,,,,(931) 808-9859,https://www.google.com/maps/place/+Altamont+TN+37301,,https://churches.sbc.net/church/air-view-baptist-church/
Agua Viva Spanish Mission,Southern Baptist Convention,,,,,(813) 872-1571,https://www.google.com/maps/place/+Tampa+FL+33612-7755,,https://churches.sbc.net/church/agua-viva-spanish-mission/
Airway Baptist Church,Southern Baptist Convention,,,,,713-991-2364,https://www.google.com/maps/place/+Houston+TX+77075-2036,,https://churches.sbc.net/church/airway-baptist-church-2/
Airway Heights Baptist Church,Southern Baptist Convention,,,,,509-244-2474,https://www.google.com/maps/place/+Airway Heights+WA+99001-9443,,https://churches.sbc.net/church/airway-heights-baptist-church/
Airline Baptist Church,Southern Baptist Convention,,,,,(318) 746-3495,https://www.google.com/maps/place/+Bossier City+LA+71111-2051,,https://churches.sbc.net/church/airline-baptist-church-2/
Airline Baptist Church,Southern Baptist Convention,,,,,(504) 737-7921,https://www.google.com/maps/place/+Metairie+LA+70003-6127,,https://churches.sbc.net/church/airline-baptist-church-4/
Airline Baptist Church,Southern Baptist Convention,,,,,(270) 826-3978,https://www.google.com/maps/place/+Henderson+KY+42420-3803,,https://churches.sbc.net/church/airline-baptist-church/
Airline Baptist Church,Southern Baptist Convention,,,,,(941) 724-0230,https://www.google.com/maps/place/+Mayo+FL+32066-1450,,https://churches.sbc.net/church/airline-baptist-church-3/
"Airline Manor Baptist Church, Houston",Southern Baptist Convention,,,,,713-695-1427,https://www.google.com/maps/place/+Houston+TX+77076-3411,,https://churches.sbc.net/church/airline-manor-baptist-church-houston/
Alamance Baptist Church,Southern Baptist Convention,,,,,903-795-3455,https://www.google.com/maps/place/+Atlanta+TX+75551-7227,,https://churches.sbc.net/church/alamance-baptist-church/
Airport Baptist Church,Southern Baptist Convention,,,,,(662) 688-4238,https://www.google.com/maps/place/+Grenada+MS+38901,,https://churches.sbc.net/church/airport-baptist-church-3/
Airport Boulevard Baptist Church,Southern Baptist Convention,,,,,(251) 342-3280,https://www.google.com/maps/place/+Mobile+AL+36608-3131,,https://churches.sbc.net/church/airport-boulevard-baptist-church/
"Airport Community Church, Carl Junction",Southern Baptist Convention,,,,,417-781-2518,https://www.google.com/maps/place/+Carl Junction+MO+64834-9562,,https://churches.sbc.net/church/airport-community-church-carl-junction/
Airway Baptist Church,Southern Baptist Convention,,,,,937-253-1481,https://www.google.com/maps/place/+Dayton+OH+45431-1368,,https://churches.sbc.net/church/airway-baptist-church/
Airport Gardens Baptist Church,Southern Baptist Convention,,,,,(606) 216-8338,https://www.google.com/maps/place/+Hazard+KY+41701-5456,,https://churches.sbc.net/church/airport-gardens-baptist-church/
Akin Missionary Baptist Church,Southern Baptist Convention,,,,,(618) 218-1020,https://www.google.com/maps/place/+Akin+IL+62890-1311,,https://churches.sbc.net/church/akin-missionary-baptist-church/
Akasvmkv Baptist Church,Southern Baptist Convention,,,,,(405) 257-3091,https://www.google.com/maps/place/+Wewoka+OK+74884-2644,,https://churches.sbc.net/church/akasvmkv-baptist-church/
Akersville Baptist Church,Southern Baptist Convention,,,,,(615) 633-6805,https://www.google.com/maps/place/+Fountain Run+KY+42133-8711,,https://churches.sbc.net/church/akersville-baptist-church/
Akron Baptist Church,Southern Baptist Convention,,,,,(334) 624-6993,https://www.google.com/maps/place/+Akron+AL+35441,,https://churches.sbc.net/church/akron-baptist-church/
Airview Baptist Church,Southern Baptist Convention,,,,,(334) 745-6670,https://www.google.com/maps/place/+Opelika+AL+36801-6705,,https://churches.sbc.net/church/airview-baptist-church/
Akron Hmong Baptist Mission,Southern Baptist Convention,,,,,(330) 206-1208,https://www.google.com/maps/place/+Atwater+OH+44201-9345,,https://churches.sbc.net/church/akron-hmong-baptist-mission/
Airport Baptist Church,Southern Baptist Convention,,,,,(864) 940-3707,https://www.google.com/maps/place/+Greer+SC+29650-3634,,https://churches.sbc.net/church/airport-baptist-church/
Alachua First Baptist Church,Southern Baptist Convention,,,,,(386) 462-1337,https://www.google.com/maps/place/+Alachua+FL+32616-0097,,https://churches.sbc.net/church/alachua-first-baptist-church/
Alabama Baptist Church,Southern Baptist Convention,,,,,(318) 607-3661,https://www.google.com/maps/place/+Arcadia+LA+71001-5228,,https://churches.sbc.net/church/alabama-baptist-church/
Airport Baptist Church,Southern Baptist Convention,,,,,803-794-9353,https://www.google.com/maps/place/+West Columbia+SC+29170-2123,,https://churches.sbc.net/church/airport-baptist-church-2/
Alafia Baptist Church,Southern Baptist Convention,,,,,(813) 634-8845,https://www.google.com/maps/place/+Lithia+FL+33547-1206,,https://churches.sbc.net/church/alafia-baptist-church/
Alameda Baptist Church,Southern Baptist Convention,,,,,(405) 329-5157,https://www.google.com/maps/place/+Norman+OK+73071-3012,,https://churches.sbc.net/church/alameda-baptist-church/
Alamo Baptist Church,Southern Baptist Convention,,,,,(731) 414-4566,https://www.google.com/maps/place/+Rives+TN+38253,,https://churches.sbc.net/church/alamo-baptist-church/
Alamo First Baptist Church,Southern Baptist Convention,,,,,(731) 696-2555,https://www.google.com/maps/place/+Alamo+TN+38001,,https://churches.sbc.net/church/alamo-first-baptist-church/
Alamo Community Church-San Antonio,Southern Baptist Convention,,,,,(210) 253-2646,https://www.google.com/maps/place/+San Antonio+TX+78253,,https://churches.sbc.net/church/alamo-community-church-san-antonio/
Alamo Heights Baptist Church,Southern Baptist Convention,,,,,361-552-2532,https://www.google.com/maps/place/+Port Lavaca+TX+77979,,https://churches.sbc.net/church/alamo-heights-baptist-church/
"Alamo First Baptist Church, Inc.",Southern Baptist Convention,,,,,(912) 568-7432,https://www.google.com/maps/place/+Alamo+GA+30411-3518,,https://churches.sbc.net/church/alamo-first-baptist-church-inc/
Alamo Heights Baptist Church,Southern Baptist Convention,,,,,210-824-9539,https://www.google.com/maps/place/+San Antonio+TX+78209-4564,,https://churches.sbc.net/church/alamo-heights-baptist-church-3/
Alana Lane Baptist Church,Southern Baptist Convention,,,,,281-292-6770,https://www.google.com/maps/place/+Spring+TX+77386-1223,,https://churches.sbc.net/church/alana-lane-baptist-church/
Albany Baptist Church,Southern Baptist Convention,,,,,(580) 924-8818,https://www.google.com/maps/place/+Albany+OK+74721,,https://churches.sbc.net/church/albany-baptist-church/
Alamo Heights Baptist Church,Southern Baptist Convention,,,,,432-697-3101,https://www.google.com/maps/place/+Midland+TX+79703-4704,,https://churches.sbc.net/church/alamo-heights-baptist-church-2/
"Alapaha Baptist Church, Inc.",Southern Baptist Convention,,,,,(229) 532-5745,https://www.google.com/maps/place/+Alapaha+GA+31622-5158,,https://churches.sbc.net/church/alapaha-baptist-church-inc/
Alberta,Southern Baptist Convention,,,,,(205) 553-6520,https://www.google.com/maps/place/+Tuscaloosa+AL+35404-3018,,https://churches.sbc.net/church/alberta/
Aletheia Church,Southern Baptist Convention,,,,,(706) 426-3075,https://www.google.com/maps/place/+Columbus+GA+31909-2118,,https://churches.sbc.net/church/aletheia-church-3/
Alberton Baptist Church,Southern Baptist Convention,,,,,(334) 565-3002,https://www.google.com/maps/place/+Kinston+AL+36453-4569,,https://churches.sbc.net/church/alberton-baptist-church/
Alcova Community Church,Southern Baptist Convention,,,,,307-472-0460,https://www.google.com/maps/place/+Alcova+WY+82620,,https://churches.sbc.net/church/alcova-community-church/
Albuquerque Deaf Baptist Church,Southern Baptist Convention,,,,,1401850000,https://www.google.com/maps/place/+Albuquerque+NM+87109-3156,,https://churches.sbc.net/church/albuquerque-deaf-baptist-church/
Alco Baptist Church,Southern Baptist Convention,,,,,(251) 867-6643,https://www.google.com/maps/place/+Brewton+AL+36426,,https://churches.sbc.net/church/alco-baptist-church/
Albuquerque Chinese Baptist Church,Southern Baptist Convention,,,,,1117929999,https://www.google.com/maps/place/+Albuquerque+NM+87110,,https://churches.sbc.net/church/albuquerque-chinese-baptist-church/
Alcoa First Baptist Church,Southern Baptist Convention,,,,,(865) 982-2661,https://www.google.com/maps/place/+Alcoa+TN+37701-3026,,https://churches.sbc.net/church/alcoa-first-baptist-church/
Alder Branch Baptist Church,Southern Baptist Convention,,,,,(865) 453-4594,https://www.google.com/maps/place/+Sevierville+TN+37876-0531,,https://churches.sbc.net/church/alder-branch-baptist-church/
Alder Springs Baptist Church,Southern Baptist Convention,,,,,3616570000,https://www.google.com/maps/place/+LaFollette+TN+37766-6411,,https://churches.sbc.net/church/alder-springs-baptist-church/
Albuquerque&#8217;s First Baptist Church,Southern Baptist Convention,,,,,505-247-3611,https://www.google.com/maps/place/+Albuquerque+NM+87114,,https://churches.sbc.net/church/albuquerques-first-baptist-church/
Alder Springs Baptist Church,Southern Baptist Convention,,,,,3554999999,https://www.google.com/maps/place/+Albertville+AL+35950,,https://churches.sbc.net/church/alder-springs-baptist-church-2/
"Aletheia Baptist Church, Inc.",Southern Baptist Convention,,,,,(478) 745-4342,https://www.google.com/maps/place/+Macon+GA+31204-5835,,https://churches.sbc.net/church/aletheia-baptist-church-inc/
"Alcovy Mountain Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 267-8602,https://www.google.com/maps/place/+Monroe+GA+30655-5861,,https://churches.sbc.net/church/alcovy-mountain-baptist-church-inc/
Aletheia Chinese Christian Church,Southern Baptist Convention,,,,,(804) 601-8552,https://www.google.com/maps/place/+Richmond+VA+23220-2658,,https://churches.sbc.net/church/aletheia-chinese-christian-church/
Aldrich First Baptist Church,Southern Baptist Convention,,,,,1086850000,https://www.google.com/maps/place/+Montevallo+AL+35115-7610,,https://churches.sbc.net/church/aldrich-first-baptist-church/
Alexis Baptist Church,Southern Baptist Convention,,,,,(704) 263-2301,https://www.google.com/maps/place/+Alexis+NC+28006,,https://churches.sbc.net/church/alexis-baptist-church-2/
Aletheia Church,Southern Baptist Convention,,,,,317-881-8485,https://www.google.com/maps/place/+Indianapolis+IN+46227-5607,,https://churches.sbc.net/church/aletheia-church/
Alder Street Baptist Church,Southern Baptist Convention,,,,,(360) 209-4310,https://www.google.com/maps/place/+Centralia+WA+98531-1013,,https://churches.sbc.net/church/alder-street-baptist-church/
Aletheia Tampa,Southern Baptist Convention,,,,,3816240000,https://www.google.com/maps/place/+Tampa+FL+33647-3500,,https://churches.sbc.net/church/aletheia-tampa/
Aletheia Church (Harrisonburg),Southern Baptist Convention,,,,,540-217-0131,https://www.google.com/maps/place/+Harrisonburg+VA+22802-2416,,https://churches.sbc.net/church/aletheia-church-harrisonburg/
Aletheia Gainesville,Southern Baptist Convention,,,,,(352) 325-1220,https://www.google.com/maps/place/+Gainesville+FL+32607-4622,,https://churches.sbc.net/church/aletheia-gainesville/
Alexander Baptist Church,Southern Baptist Convention,,,,,(870) 240-0003,https://www.google.com/maps/place/+Paragould+AR+72450-8410,,https://churches.sbc.net/church/alexander-baptist-church-2/
Aletheia Church,Southern Baptist Convention,,,,,(928) 282-7405,https://www.google.com/maps/place/+Sedona+AZ+86336-5764,,https://churches.sbc.net/church/aletheia-church-2/
Alexander Baptist Church,Southern Baptist Convention,,,,,757-405-5572,https://www.google.com/maps/place/+Chesapeake+VA+23321,,https://churches.sbc.net/church/alexander-baptist-church/
Alexander City First,Southern Baptist Convention,,,,,(256) 234-6351,https://www.google.com/maps/place/+Alexander City+AL+35010-1929,,https://churches.sbc.net/church/alexander-city-first/
Alexander First Baptist Church,Southern Baptist Convention,,,,,4460449999,https://www.google.com/maps/place/+Alexander+AR+72002-1528,,https://churches.sbc.net/church/alexander-first-baptist-church/
"Aliento Divino, Austin",Southern Baptist Convention,,,,,(512) 586-3443,https://www.google.com/maps/place/+Austin+TX+78758-6763,,https://churches.sbc.net/church/aliento-divino-austin/
Aletheia College Park,Southern Baptist Convention,,,,,9878119999,https://www.google.com/maps/place/+College Park+MD+20740,,https://churches.sbc.net/church/aletheia-college-park/
Alexander Memorial Baptist Church,Southern Baptist Convention,,,,,(662) 645-9758,https://www.google.com/maps/place/+Hollandale+MS+38748-3769,,https://churches.sbc.net/church/alexander-memorial-baptist-church/
"All Around Cowboy Church of Jewett, TX",Southern Baptist Convention,,,,,903-626-7676,https://www.google.com/maps/place/+Marquez+TX+77865,,https://churches.sbc.net/church/all-around-cowboy-church-of-jewett-tx/
All Nations Baptist Church,Southern Baptist Convention,,,,,2746494445,https://www.google.com/maps/place/+Somerville+MA+02145-1220,,https://churches.sbc.net/church/all-nations-baptist-church-5/
Alexandria Bay Baptist Church,Southern Baptist Convention,,,,,315-482-3426,https://www.google.com/maps/place/+Alexandria Bay+NY+13607-1605,,https://churches.sbc.net/church/alexandria-bay-baptist-church/
Alexander Baptist Church,Southern Baptist Convention,,,,,(828) 667-3064,https://www.google.com/maps/place/+Alexander+NC+28701,,https://churches.sbc.net/church/alexander-baptist-church-3/
Alexandria Baptist Church,Southern Baptist Convention,,,,,(256) 525-6543,https://www.google.com/maps/place/+Alexandria+AL+36250-5325,,https://churches.sbc.net/church/alexandria-baptist-church-2/
Alexandria Baptist Church,Southern Baptist Convention,,,,,3602449999,https://www.google.com/maps/place/+Alexandria+MO+63430,,https://churches.sbc.net/church/alexandria-baptist-church/
Alexis Baptist Church,Southern Baptist Convention,,,,,5284999999,https://www.google.com/maps/place/+Centre+AL+35960-5671,,https://churches.sbc.net/church/alexis-baptist-church/
Alford Heights Baptist Church,Southern Baptist Convention,,,,,(318) 256-5400,https://www.google.com/maps/place/+Many+LA+71449-3805,,https://churches.sbc.net/church/alford-heights-baptist-church/
Alford Baptist Church,Southern Baptist Convention,,,,,(850) 573-3249,https://www.google.com/maps/place/+Alford+FL+32420-0006,,https://churches.sbc.net/church/alford-baptist-church/
